m,s,min_svd_list,max_svd_list,avg_time,avg_min_svd,avg_max_svd,max_min_ratio
1800,955,"[0.9327207398967813, 0.9291695455311305, 0.9389479235832832, 0.9358299956391328, 0.9449861025523554, 0.9345379484926459, 0.935220542157747, 0.9298478563358549, 0.9323937159477089, 0.958109811094195, 0.9457512534579849, 0.9417716137096346, 0.947988766519674, 0.9505273095052261, 0.9373064533474823, 0.9315594457634093, 0.9165972351963576, 0.9249799324057099, 0.9417514040294891, 0.9280630329206206]","[1.0478295365568495, 1.0669566320991748, 1.065051263888908, 1.084344474757969, 1.0577701467684006, 1.0851519302071897, 1.0457297977429323, 1.0609700335360601, 1.0629895463342007, 1.0565819272939854, 1.0495023253612394, 1.0618628710374427, 1.039723288303319, 1.0735031715258627, 1.065086822465311, 1.0585308927344768, 1.0718189577615036, 1.0552368538188357, 1.0588248951259929, 1.070442560637628]",0.4748889088630676,0.9369030314043212,1.0618953963978641,1.1334101404349095
1800,1005,"[0.9437207344252051, 0.9284642823355227, 0.9380900401591911, 0.9319728002733165, 0.9407004963140715, 0.9384851937562113, 0.9407881941723277, 0.9332015185937778, 0.9269063221607339, 0.9213619686724124, 0.9357207842785962, 0.9379779187278532, 0.9273491384266673, 0.9331430336236644, 0.9480524502924182, 0.9322572726864266, 0.9355675218296837, 0.9318646879873524, 0.9363435167868028, 0.9456621543673722]","[1.0513669482972932, 1.054028375861829, 1.0642572473017982, 1.0519177323437083, 1.0614643635159562, 1.0696103581931538, 1.0594688920862487, 1.060404852216482, 1.0661482572857983, 1.0702280091456622, 1.0585360220080877, 1.0530393991136788, 1.0506897689403958, 1.0527135978479607, 1.0854954371992604, 1.0824483079945302, 1.0695290699003102, 1.050220169838977, 1.0446507737351947, 1.0541925108079067]",0.5083492159843445,0.9353815014934803,1.0605205046817114,1.1337839191692667
1800,1055,"[0.9384809004235926, 0.9486771118925096, 0.9333547559619604, 0.9490459484911672, 0.9253985298964249, 0.9503380737924079, 0.937880736894606, 0.9474405361662401, 0.9217083353739715, 0.9466309574886124, 0.950195335926988, 0.9416610841384522, 0.9459759926668916, 0.9502173105388652, 0.9357077750318973, 0.9239497878696276, 0.9241396096424562, 0.9275559154273887, 0.9530457482844646, 0.9357437399227992]","[1.0706697139401464, 1.0643065774140745, 1.039943280997251, 1.0643057214210911, 1.049290812215312, 1.066358704194445, 1.0508440819308351, 1.0654830332107506, 1.0551563240874269, 1.045695068672436, 1.0474384489319768, 1.0614946311702018, 1.0594878510936103, 1.0644133119854267, 1.0776121970315609, 1.059844534142963, 1.0705570816656151, 1.0693885763732878, 1.0537506595003057, 1.0456924295443353]",0.519283676147461,0.939357409291566,1.0590866519761526,1.1274586664248305
1800,1105,"[0.9339973180965767, 0.942184546207612, 0.9371406659376655, 0.9373172855545249, 0.9218208966394632, 0.9205915367402033, 0.9251149149264346, 0.9333551265434675, 0.9412818584319376, 0.9263181865625925, 0.9399326318304909, 0.9306650037243288, 0.9562722588257746, 0.9465364767006554, 0.9521091809535491, 0.947031520320189, 0.9313346598432343, 0.9484991052735287, 0.9520520469703195, 0.9375405184811851]","[1.0602105247443285, 1.0661307284948056, 1.0596226228965215, 1.0637644199693945, 1.086335628039768, 1.0531907347659684, 1.0784837804924552, 1.069064879521542, 1.0678386588721345, 1.0626560381059649, 1.0555766621917109, 1.070857526944835, 1.0783020299191308, 1.0444459809889148, 1.052270158171558, 1.080104016998909, 1.062311254230419, 1.070633262818538, 1.050607711158597, 1.0605705447729954]",0.5423343181610107,0.9380547869281868,1.0646488582049247,1.1349538140424515
1800,1155,"[0.9519375646497684, 0.935752513266592, 0.9306806234435193, 0.9512318835328222, 0.9314141096249479, 0.9416901752059289, 0.9312868754843734, 0.9338133955613374, 0.932851301405641, 0.9348029320378117, 0.9332673267333296, 0.9500192028044063, 0.9274710246180464, 0.9161928153780377, 0.9618522897270618, 0.9521868746606584, 0.9269185898196796, 0.9179952569955105, 0.9558548908914853, 0.9245962624135098]","[1.0736693980192014, 1.0670860035656715, 1.0790720713422541, 1.0496822136723987, 1.0343517730151017, 1.063948207521354, 1.0592041259873697, 1.0569034368128318, 1.0631553020181663, 1.0525102742947772, 1.0730757352642935, 1.056272619887269, 1.060421821222165, 1.0508808990938694, 1.071545396053948, 1.0408675320806178, 1.0538729412291215, 1.0587394082296984, 1.0677030032854922, 1.0551765700305364]",0.5933371901512146,0.9370907954127231,1.0594069366313068,1.1305275239254826
1800,1205,"[0.9408946446204641, 0.9520529988783896, 0.9465894469405053, 0.9465276428792823, 0.9361186266463151, 0.947096959474862, 0.934124279953394, 0.9346007968782339, 0.936271212550885, 0.9477206289242631, 0.9425948117660701, 0.9508660310647897, 0.9260326402328241, 0.9437257330749322, 0.9453632168051415, 0.9321201398733479, 0.9591468999226533, 0.9507922351634259, 0.9336544343288684, 0.9390839946558118]","[1.0717936745098045, 1.0596662460774389, 1.0771492398880425, 1.0635560495908543, 1.0515067848909245, 1.0559548296581664, 1.055554457161704, 1.0585882839799152, 1.0849247715686132, 1.084673905006834, 1.0576252674214228, 1.041076192802559, 1.0654980777200915, 1.0791728145583848, 1.0515345464555772, 1.0590697490058565, 1.0766135170922284, 1.058745962927414, 1.0630137466387484, 1.0759114276783446]",0.5766523241996765,0.942268868731723,1.0645814772316462,1.1298064836468107
1800,1255,"[0.9449920794500638, 0.937950778743254, 0.932780527548659, 0.9428434764094673, 0.9349308397492004, 0.951739594409744, 0.9350911992407934, 0.9555539199082904, 0.944303344699951, 0.9420395916740414, 0.943510950087266, 0.9395224455418362, 0.9443826648622174, 0.945265034334052, 0.9251366527403871, 0.9030477800453031, 0.9342465319396661, 0.9437139834087483, 0.9388657425132255, 0.9320479012004365]","[1.0565699815801428, 1.0552519166162624, 1.0614294203726804, 1.0659670831344958, 1.0576922665294095, 1.0528063974235304, 1.0593333532053788, 1.0700032294785347, 1.068320334557402, 1.0696119045643546, 1.0573731538371103, 1.0536784888186572, 1.0622955782797407, 1.0612713898122712, 1.0433103315562806, 1.0717258344627445, 1.0514041350858514, 1.0577167933577594, 1.0575372646527705, 1.0608161391883217]",0.5910407185554505,0.9385982519253302,1.0597057498256848,1.12903017627822
1800,1305,"[0.9546658479514425, 0.9339080508673507, 0.9588048571545382, 0.9354941003285909, 0.9328422624823598, 0.9513770139434093, 0.9333011413567635, 0.9271648325960771, 0.9342115508822431, 0.9361732391844251, 0.9416115127371634, 0.9542950366380999, 0.9399815367456088, 0.9449166625286005, 0.9523575591920116, 0.9405372057333986, 0.9466116852046309, 0.9529372333150414, 0.926568030806175, 0.9347127798930678]","[1.0808269750829707, 1.064633902599465, 1.0548816475114162, 1.045153196922065, 1.061296347294854, 1.0656324060484255, 1.0616011694511105, 1.0624966154055815, 1.0501705657429352, 1.0743969873444232, 1.0615649647114316, 1.0628378466855297, 1.0620512305235856, 1.0732570634270993, 1.0611551131046753, 1.0565019608325799, 1.07196419179437, 1.0623225581974058, 1.0615405028922404, 1.070630459831973]",0.6106282591819763,0.9416236069770498,1.0632457852702069,1.1291622017459906
1800,1355,"[0.938801018447111, 0.942124466231689, 0.939039348726297, 0.9350352308897537, 0.9389612794563559, 0.9273937710668398, 0.922677772589676, 0.9386535226418448, 0.9314325076682151, 0.9326036238857585, 0.9503461051904846, 0.9161971341801111, 0.9327700961659957, 0.9405554675246932, 0.9357681318719311, 0.9120844158665598, 0.9408513713787193, 0.9326431983566618, 0.9292191538325054, 0.9450873946602647]","[1.0606234558973588, 1.0710816618223775, 1.0430758373022146, 1.053589186417616, 1.061319259383594, 1.054862142705639, 1.0805048124489682, 1.0837422063013082, 1.0594566498141862, 1.05872285921929, 1.07008640308133, 1.0584219082079585, 1.064977156365005, 1.068550070215846, 1.0547332395331745, 1.050929137253289, 1.0621962071517799, 1.0698124351781568, 1.0455314085724605, 1.0522203805310024]",0.6258418560028076,0.9341122505315734,1.0612218208701278,1.1360752631883593
1800,1405,"[0.9359486193255108, 0.9274899857736983, 0.9294998067206238, 0.9489997382768334, 0.929928423415707, 0.9446658414407412, 0.9214662674061942, 0.9296692804027948, 0.9417761434072077, 0.9321495457926323, 0.9472753836496868, 0.9320541045597583, 0.9219161240552648, 0.9361154881741982, 0.9531952639038169, 0.95053460863382, 0.9398024521888529, 0.9475468308550786, 0.9316960654536665, 0.9438463646723825]","[1.0573850678088599, 1.0736644593726694, 1.0674678827243107, 1.0702201161851022, 1.0486302488029584, 1.0630416564122378, 1.0646723533722853, 1.0541148107954672, 1.081992176525054, 1.0530804113291712, 1.0573582090478555, 1.0671687749928813, 1.0644573147688883, 1.0784579306039175, 1.0602861056885706, 1.0653709344890525, 1.0797666467624845, 1.0614345497725637, 1.0666980485397015, 1.0782528059707928]",0.6799675464630127,0.9372788169054236,1.0656760251982411,1.136989341887339
1800,1455,"[0.9393317674904414, 0.9362833507121296, 0.9427804519522793, 0.9445077785026654, 0.9519140997115731, 0.9274368400359891, 0.9442514378266615, 0.9361037408712117, 0.937751380695365, 0.9545743464043679, 0.9321340974595639, 0.9257229468778451, 0.9262557611722813, 0.9424121785850035, 0.9292547184511665, 0.9519717298910556, 0.9216002856803996, 0.9392304471926629, 0.9291507658089039, 0.9427766749362034]","[1.052965203210566, 1.060789322675525, 1.0739921528376397, 1.0552629046874649, 1.0578042672225128, 1.06502562325634, 1.0658617876209653, 1.0576347516040878, 1.0537560130862778, 1.067654924594677, 1.0548339200332917, 1.0611802152434315, 1.0719126169755158, 1.0678963793448002, 1.0731521928581436, 1.0568530740787907, 1.077214659728901, 1.0610989120100462, 1.0563694936682522, 1.0502662154039992]",0.6700409531593323,0.9377722400128885,1.0620762315070613,1.132552432446139
1800,1505,"[0.9403522274517576, 0.9295813188172123, 0.9524216351311208, 0.9354356080491973, 0.9426095473866128, 0.9603870196147742, 0.9246423809025881, 0.9333059268151475, 0.93417656532101, 0.9330397181901975, 0.9451669164583515, 0.944004747681862, 0.9300340246725377, 0.9253315348891122, 0.9416022329002891, 0.9308389602007431, 0.9369551367372771, 0.9233734627474193, 0.9234674448293967, 0.9474357713216414]","[1.0808809400041826, 1.0567175276201521, 1.0643444278689624, 1.070579535944883, 1.0715081489773266, 1.0515684725142034, 1.0647259188031248, 1.048521928679923, 1.0647782788816353, 1.0674871911296349, 1.0492483487092983, 1.0629383594296062, 1.0448178604627105, 1.0681415251814899, 1.0630003501495937, 1.0589176657706185, 1.0729537108433318, 1.0529304700505466, 1.0688391778876558, 1.0577853727359412]",0.6833146810531616,0.9367081090059122,1.0620342605822413,1.133794242167213
1800,1555,"[0.9266619249344787, 0.9254934861446479, 0.9475133819122075, 0.9289389579170436, 0.9261739490315696, 0.9362039344403387, 0.9299579851238267, 0.9340524137127498, 0.9396162091500481, 0.9334434366313021, 0.9494346231517685, 0.935635846157668, 0.9422680684342655, 0.9232995564598506, 0.9465438535740311, 0.9201903471598386, 0.9371008832945737, 0.9368318588356138, 0.933025142460125, 0.961155130575951]","[1.058781926093459, 1.0654142292014817, 1.0635842340817214, 1.0562485958650631, 1.0504479300406113, 1.0546223214338684, 1.0661904693916058, 1.0660999491614551, 1.0644643822275535, 1.0569434005024223, 1.066707154258913, 1.063534495412169, 1.078943100989979, 1.073217271194048, 1.0590156352728308, 1.084740112175845, 1.0348293120300134, 1.0677341772733786, 1.0560758713335696, 1.0673076584938639]",0.7050135135650635,0.9356770494550949,1.0627451113216926,1.1358033329347959
1800,1605,"[0.9307867767952948, 0.9296496198273203, 0.9250235316193562, 0.9372718209560703, 0.933645187334836, 0.9464282877242935, 0.931153649732116, 0.9349114862684313, 0.9499611282073231, 0.9056815212790591, 0.9493580783925872, 0.9576875584167093, 0.9127103420431965, 0.9360700536346092, 0.9475536715698024, 0.9385955664935112, 0.9403472793799358, 0.9447982237424108, 0.9278151925858276, 0.9364705636865701]","[1.0741737830895166, 1.0510987172094288, 1.0741945986213068, 1.048835755513325, 1.0511077375758406, 1.047456506432413, 1.065788574371963, 1.047905304137395, 1.039540070074045, 1.063692709099387, 1.0885531573585052, 1.0750432247361352, 1.0590424869399429, 1.0828553079131442, 1.060700128008774, 1.0535136508201215, 1.05744069920145, 1.047523900666395, 1.07061639452532, 1.077453427493331]",0.7584963083267212,0.935795976984463,1.061826806689387,1.134677678473303
1800,1655,"[0.9292618487563415, 0.9280315764380951, 0.931891161903055, 0.9360830673975435, 0.9637807919685837, 0.9370688957381598, 0.9366300884943564, 0.9464005143786853, 0.9437260200909684, 0.9303813388190518, 0.9384300743531945, 0.9565338257630663, 0.9479698168107319, 0.936751297098911, 0.940072553643356, 0.930474364029334, 0.9426832721827783, 0.9389663079285435, 0.9333526592418385, 0.9506207909273529]","[1.063961603963927, 1.0499879861144745, 1.0587252056859089, 1.0648075044586371, 1.06764407695971, 1.0568031247227758, 1.0719079768991566, 1.0568436735337574, 1.0653128956871132, 1.0684497724796218, 1.0606268208325023, 1.0575143378940663, 1.069721042093808, 1.060095392335634, 1.0546923823855407, 1.043976129523286, 1.0625093715763565, 1.0647710396287582, 1.0470242186649048, 1.0711292841200526]",0.7531683921813965,0.9399555132981974,1.0608251919779996,1.1285908502793758
1800,1705,"[0.9510300367183548, 0.9601988242922392, 0.9267527809853315, 0.9216213762399947, 0.9495485251244182, 0.9274220418319837, 0.9265549231820613, 0.9515838051741018, 0.9245161236446976, 0.9369439558509303, 0.9499978743631396, 0.9443153247235309, 0.9291091403117986, 0.9251463115173681, 0.9558693174930166, 0.9330994361971111, 0.927349287148006, 0.9432103517412981, 0.9343475650171933, 0.9413458528249351]","[1.071768250316156, 1.0536368857648506, 1.0653879629272902, 1.054630516900592, 1.0367692708970546, 1.0560164101187932, 1.0492555195545132, 1.0819460257188258, 1.0515704984311691, 1.0586902920732344, 1.0660085125339374, 1.0547383560569124, 1.0700679090578376, 1.052934998379285, 1.0528103095830794, 1.0547275645725371, 1.0672867435504994, 1.0728569548689428, 1.0825908725432838, 1.0508882930670647]",0.767508864402771,0.9379981427190757,1.060229107345793,1.1303104548505751
1800,1755,"[0.9295195925576445, 0.9340391107997436, 0.927696908499439, 0.9528152651517641, 0.9311823663948374, 0.9208269676163916, 0.9532764431037661, 0.9441010229330785, 0.9398268382038893, 0.9524471891160802, 0.9241484885996324, 0.9346710684540737, 0.9372354957844666, 0.9405390256384459, 0.9372302019085071, 0.9290854160808992, 0.940895685498328, 0.9187468846628614, 0.9212945609695273, 0.9422064953985262]","[1.046026477652152, 1.0759667475045342, 1.0712060382919428, 1.0639097072870214, 1.0678766462562144, 1.0581473529031868, 1.0633446032208982, 1.0734720276205156, 1.0776184920175365, 1.0656008030781436, 1.0668848853307054, 1.0556866713251905, 1.0549676763040603, 1.0602094926462389, 1.074719735550229, 1.0749017747468983, 1.0604111154333398, 1.0666825188305977, 1.0845610214583645, 1.0521278220469807]",0.8024946689605713,0.9355892513685952,1.0657160804752375,1.139085425485907
1850,5,"[0.9524504722393429, 0.9585692035399336, 0.9403490729586665, 0.9395225500884189, 0.9366463838111366, 0.9440534588344189, 0.9284262905939914, 0.9373039371398704, 0.9504384856803871, 0.9437002237503404, 0.9391065255585852, 0.9208393447145642, 0.9371830237608614, 0.9249126347610385, 0.9372276058843968, 0.9559041025331396, 0.9544996866477524, 0.9431773466080383, 0.9373466109045221, 0.9545092836106454]","[1.0636016983888739, 1.0843807214114198, 1.0457536125471754, 1.0463943445100017, 1.053765343747341, 1.065705045263045, 1.0654654582997098, 1.0394392623673672, 1.0588482157116352, 1.0440207644021882, 1.0538711353823071, 1.0746943176206885, 1.0428470084287274, 1.0542979854088153, 1.0740974378221515, 1.0706599516749207, 1.0669103630493413, 1.0549496762404837, 1.0503944329798764, 1.05392994947852]",0.12427682876586914,0.9418083121810026,1.0582013362367293,1.123584621785922
1850,55,"[0.9298014933330461, 0.9330477966004513, 0.929480877497592, 0.9250265353271102, 0.9508986532192152, 0.9477928484878869, 0.9451864124084994, 0.9368810763490287, 0.932608682532226, 0.9412571470231271, 0.947356821710306, 0.9283569945698307, 0.942658270847982, 0.936959298158557, 0.9375945828089597, 0.9485500740132566, 0.9370599169443702, 0.9485303808622845, 0.9258427336760308, 0.9056957617364362]","[1.0543616870798134, 1.060055751515044, 1.0621642972966612, 1.0687512886115231, 1.0530116566467225, 1.0738495198347997, 1.086588622298832, 1.058880125807368, 1.0710509935048407, 1.0864023461330286, 1.0692881754319266, 1.0663910770119218, 1.0448291667040832, 1.0727680557120836, 1.0501596125807413, 1.0882092816436895, 1.0826502249265029, 1.0764219617342334, 1.0526871861953158, 1.0671710483167751]",0.13917254209518432,0.9365293179053099,1.0672846039492954,1.1396168636091815
1850,105,"[0.9277761669362551, 0.9498424002891063, 0.9331849617089397, 0.9419422764219172, 0.932921673254292, 0.9331018032811845, 0.931025971352547, 0.9562868213635184, 0.9231397775386879, 0.9375687160116715, 0.9322250465177497, 0.9280777378219733, 0.9476116631697473, 0.9451329408139917, 0.9422739010950801, 0.9478534650162915, 0.9731881846100017, 0.9468077574410332, 0.9293839979697691, 0.9507111192192428]","[1.076068036958969, 1.0557947670817671, 1.0654301937119437, 1.05782456868038, 1.0576750241748343, 1.0675239083056296, 1.0736713564249663, 1.077232940620401, 1.0583611329352254, 1.0781643988400167, 1.0637011691953386, 1.0594076233980911, 1.0464930407087578, 1.0685548024171971, 1.0558332512716289, 1.0701039824236611, 1.0694580068246113, 1.0709062352431522, 1.058934159856492, 1.063816692303076]",0.16321462392807007,0.94050281909165,1.064747764568807,1.1321048092095614
1850,155,"[0.9527694013299874, 0.9418985516183379, 0.9481951392880484, 0.9405451178758215, 0.9393560514936461, 0.937450835248839, 0.9484423857879302, 0.9140210408724769, 0.9372648228991338, 0.9654264884840328, 0.9497415456911249, 0.953193016390497, 0.9545027945456135, 0.9389515063842953, 0.9471962316945025, 0.9317643148897057, 0.9272544588148098, 0.9388353073952035, 0.9329837140570493, 0.9319019700154079]","[1.0665319476662514, 1.0648258654466403, 1.072902054374362, 1.0415948531545292, 1.0611207928830484, 1.064998489461798, 1.077008150133433, 1.0795014838707018, 1.0744652929875338, 1.0835208675844399, 1.0595635804227614, 1.071644521961376, 1.0622118421780338, 1.070370334392925, 1.0743006793320757, 1.0668533341336697, 1.0559214532028358, 1.061501052843462, 1.064500471401703, 1.0668136184591899]",0.1808440089225769,0.941584734738823,1.0670075342945384,1.1332039432335372
1850,205,"[0.9339906569901396, 0.9430797947767496, 0.9496633349449054, 0.9433456657008569, 0.9369352804241264, 0.9255547410144187, 0.9170204476309366, 0.9246987083607672, 0.9322889755481775, 0.9430835776582945, 0.946488769563118, 0.9376309691215705, 0.9343650999174495, 0.9093290684189284, 0.9295530586361554, 0.9360911215659445, 0.9336964471119826, 0.9238970516839599, 0.9392124529472109, 0.9518460158476295]","[1.057600114882727, 1.0615088270624728, 1.0775597888977164, 1.0605611554762555, 1.0481321625061817, 1.0713662618841973, 1.0498185224613414, 1.056140105834908, 1.0603052256425665, 1.0631827610975333, 1.0728847258945249, 1.0661599182377977, 1.0494133077197627, 1.0550897640227348, 1.0740882708332775, 1.0554634460897874, 1.0636153500110404, 1.0643288813044163, 1.0488692320588444, 1.0779585120538635]",0.19750418663024902,0.9345885618931661,1.0617023166985975,1.1360103900136989
1850,255,"[0.9281165663017992, 0.93636111503467, 0.9361959507916332, 0.9547406148799261, 0.9418754851495661, 0.9465745010653217, 0.9216936166657741, 0.9341128694630945, 0.9497782967176974, 0.9490132549025451, 0.9448053323954708, 0.9446095528934344, 0.9425955218600147, 0.9482210059431677, 0.9512695856979401, 0.9289423089813018, 0.9288997130734, 0.9377221143368244, 0.9463051767425039, 0.9234645162091895]","[1.0596385293613988, 1.081918491552316, 1.0530943864740383, 1.058566332105009, 1.0534919171097763, 1.062714234019314, 1.0555358109119322, 1.064230029088803, 1.0712272436226844, 1.055618645747675, 1.058065088481511, 1.0782021078000266, 1.0609386202618805, 1.0787926085892936, 1.064983596919671, 1.0788127185187795, 1.0760813299818692, 1.0614612606742937, 1.054185807374933, 1.0633852850657295]",0.22073705196380616,0.9397648549552636,1.0645472021830464,1.13278039348867
1850,305,"[0.9412116525125299, 0.9355652837724248, 0.9453150464650186, 0.9148352731110936, 0.9430330261616874, 0.9441798663283887, 0.9457328008590773, 0.9443153584043213, 0.9484675515199849, 0.9422381322212038, 0.938561572213486, 0.927730589404393, 0.9179872660436621, 0.9333590593034825, 0.9401759104115541, 0.9430031986157268, 0.9502958917393937, 0.9324761418010395, 0.9436260137188889, 0.9322602834852535]","[1.0630771000891337, 1.042383284575771, 1.0619333086250624, 1.0805636815397568, 1.0637578906848406, 1.0378142654118676, 1.0656908231719162, 1.0598661749366003, 1.072045133128641, 1.077605437251753, 1.073472422763532, 1.0682282714166689, 1.0564157396851566, 1.0629858790864997, 1.057595964636564, 1.0469031736753138, 1.0587511632307356, 1.0482081838735842, 1.0530371541353982, 1.066448185422433]",0.2334192156791687,0.9382184959046305,1.0608391618670616,1.1306952127864418
1850,355,"[0.9309853217470114, 0.9491648732575566, 0.9434648173261542, 0.9178053581553451, 0.9346704285319984, 0.9483239446000811, 0.9310869306029494, 0.9362147051373156, 0.9374873247361919, 0.9536582543121352, 0.9397621466602254, 0.9454725512058408, 0.9301917659487101, 0.9486593515000911, 0.9289170350074684, 0.9484582422821697, 0.9419220658903068, 0.9398821606396716, 0.9449687340705344, 0.9393131855542994]","[1.0442156760295254, 1.0508130441325496, 1.0463093174902283, 1.0583244773942315, 1.0584944529544238, 1.052875322636842, 1.0470661312638823, 1.063047861951219, 1.064079828935516, 1.0716738072470804, 1.0670295361227315, 1.0485952106472918, 1.0650359838472958, 1.0420194333093182, 1.087600560919013, 1.0605100610465277, 1.0511740328578374, 1.0591735059146128, 1.049563368892534, 1.0432596454307865]",0.2639352560043335,0.939520459858303,1.0565430629511723,1.124555672912667
1850,405,"[0.9595361523776702, 0.9410690104451599, 0.9139401896744149, 0.9320388123278867, 0.929707991827296, 0.9292960854594006, 0.926327448972332, 0.9132720135526878, 0.9407235372578956, 0.9377100705089478, 0.9346832867161481, 0.9223902041696701, 0.9392338419926721, 0.9347508491723453, 0.9452247652075562, 0.9382103485428699, 0.9385905239808222, 0.9308472315555578, 0.9453363210867856, 0.9337707870422088]","[1.0623641110900648, 1.0707925902429036, 1.0516639894234119, 1.0524902493973678, 1.0608516109605013, 1.054131929558253, 1.0783268210072556, 1.0665009364881417, 1.0895055021501336, 1.051410588284077, 1.0649435196615644, 1.0506538740548939, 1.0647147176423086, 1.0384972873220055, 1.071287472798416, 1.0678956658504752, 1.062151755350623, 1.0452866760447863, 1.0598046949732667, 1.0524807228435984]",0.27606613636016847,0.9343329735935164,1.0607877357572024,1.135342287747088
1850,455,"[0.9327343766033991, 0.9351927779466807, 0.9522104237617937, 0.9408358192007853, 0.9432485639938092, 0.9462382882450133, 0.9363843958318929, 0.9562454324561402, 0.9390452853736023, 0.9427220424983933, 0.9429771212561431, 0.947780532982565, 0.9412121030827828, 0.9311590584974667, 0.9352156836995631, 0.9389623228054238, 0.9286892052958393, 0.9291337637489928, 0.9395493040020151, 0.9442101100710747]","[1.054750341160507, 1.0528753856012425, 1.0386177810751906, 1.0538025523678236, 1.0659745969821053, 1.060930550963206, 1.0462539086424092, 1.0725964669969048, 1.063226617338807, 1.0697503730352944, 1.0666658169083678, 1.064424994077724, 1.0477225544290465, 1.0507544463733087, 1.0723545911895274, 1.0645917578738178, 1.0603202262982667, 1.0445966883761149, 1.0552276911895522, 1.0683998254404634]",0.31078333854675294,0.9401873305676689,1.0586918583159837,1.1260435275986582
1850,505,"[0.9275353250809631, 0.9246438449852036, 0.9564776480389439, 0.9349470645410796, 0.9550030577513565, 0.9360758374355788, 0.9407266101176577, 0.9597924735179529, 0.9517246963033593, 0.936913867171697, 0.9567742402657973, 0.9320256492835906, 0.9384488136496838, 0.9308514573486005, 0.9421444182969194, 0.9304687772546586, 0.9458032269308189, 0.9403409069854105, 0.9466249523917807, 0.9431756501034126]","[1.0585703446542292, 1.0488836974562037, 1.0713872974869922, 1.0730412999787207, 1.0392480917058335, 1.0560073519829014, 1.0513890844883929, 1.0792847121892737, 1.049151504113831, 1.0760422542899695, 1.058242118506473, 1.063480893124917, 1.0576245023879975, 1.0678869795937507, 1.0737204704426841, 1.0590397102082023, 1.0498853775045869, 1.0504242579474963, 1.0594721303841272, 1.0571285667501527]",0.3142213702201843,0.9415249258727233,1.0599955322598367,1.1258284333548578
1850,555,"[0.9309591543415245, 0.9316918068690863, 0.943343323467231, 0.9535269403060807, 0.9351577481580677, 0.9260052948394315, 0.9440405138334136, 0.9440749835348571, 0.941349818826669, 0.9474380864964629, 0.9488827034107074, 0.9238709323735645, 0.9362578688355913, 0.9476349705118928, 0.941807383967148, 0.935085860732705, 0.9290992580531435, 0.9414304784261371, 0.9321534307804102, 0.9616973677168288]","[1.0499699890206204, 1.051955176053728, 1.0615581338312616, 1.0668471718147376, 1.0552693068142092, 1.0741400522893805, 1.0486721795379141, 1.057565626865295, 1.0581979481096122, 1.0703250065316094, 1.054019961024949, 1.049830967446606, 1.0560297637808258, 1.0598944921139097, 1.078873493802768, 1.054051025729572, 1.0671977537073598, 1.0694226110823197, 1.0504076495548635, 1.0606132016784966]",0.33010109663009646,0.9397753962740477,1.0597420755395022,1.1276546286922273
1850,605,"[0.9430527470181775, 0.9480874290140597, 0.948582767918848, 0.9562684357333058, 0.9430720626693458, 0.9498559197409444, 0.936866286452192, 0.9394608085119285, 0.9470866930986209, 0.9165227804455953, 0.942304529762968, 0.9348357274595488, 0.9304174742702404, 0.9482727217214268, 0.9469325085646415, 0.9397113296257054, 0.9552216751978838, 0.9310236913313119, 0.9289623700211885, 0.9284081742434179]","[1.062340371915659, 1.0627558637858963, 1.086116249797145, 1.057533304916525, 1.0486401258626186, 1.0672999318565042, 1.061682886902379, 1.0652810505011137, 1.0592166167267216, 1.073971634254057, 1.060529377531477, 1.0720250374683358, 1.0579185578097912, 1.0456340171366512, 1.057290008946078, 1.0533651571307572, 1.042815144663667, 1.0860949385679375, 1.0691097417980382, 1.060341472789088]",0.34656538963317873,0.9407473066400677,1.0624980745180221,1.1294192043055582
1850,655,"[0.9375666071591003, 0.9318850154794055, 0.9263360282459357, 0.9538918858153761, 0.9270965510559542, 0.9453179190690908, 0.9561941029060158, 0.9569872487402561, 0.9505682372060297, 0.930896459044783, 0.9328310563596217, 0.9234797653545005, 0.9328277142978262, 0.9174717642211845, 0.9444841599913886, 0.9268609743084395, 0.9433537895550839, 0.944411824197881, 0.9432461681251254, 0.937116410288775]","[1.0687739638163254, 1.0649809057384474, 1.0509192246032244, 1.0714505784772506, 1.0542290383026942, 1.0552455499784086, 1.0586715953183692, 1.0627091484745712, 1.0640861365818681, 1.0621311843441057, 1.0674214159712487, 1.0596034606487077, 1.0586416701069472, 1.0860069140767226, 1.0728370648049326, 1.0609918631908593, 1.073078473182623, 1.0475631495170445, 1.0575369990999912, 1.0671824342047422]",0.3624978542327881,0.9381411840710886,1.0632030385219542,1.1333081380226335
